timestamp,open,high,low,close,volume,datetime
1773289800000,69441.2,69444.9,69250.1,69341.0,638.687,2026-03-12 04:30:00
1773290700000,69341.0,69372.8,69264.2,69328.3,443.7748,2026-03-12 04:45:00
1773291600000,69328.2,69437.6,69280.3,69303.1,515.6565,2026-03-12 05:00:00
1773292500000,69303.1,69365.4,69156.0,69224.0,899.2299,2026-03-12 05:15:00
1773293400000,69224.1,69507.5,69218.6,69466.5,702.2703,2026-03-12 05:30:00
1773294300000,69466.4,69489.0,69363.0,69432.7,313.1409,2026-03-12 05:45:00
1773295200000,69432.7,69450.0,69325.0,69425.5,334.3108,2026-03-12 06:00:00
1773296100000,69425.5,69525.0,69371.1,69503.0,479.8238,2026-03-12 06:15:00
1773297000000,69503.0,69522.0,69358.0,69458.5,385.616,2026-03-12 06:30:00
1773297900000,69458.5,69488.0,69400.1,69468.0,358.0352,2026-03-12 06:45:00
1773298800000,69468.0,69497.3,69387.8,69464.0,519.5971,2026-03-12 07:00:00
1773299700000,69464.0,69616.6,69456.1,69570.7,728.9145,2026-03-12 07:15:00
1773300600000,69570.7,69730.0,69555.7,69642.4,1216.827,2026-03-12 07:30:00
1773301500000,69642.4,69812.8,69639.6,69783.8,835.7867,2026-03-12 07:45:00
1773302400000,69783.7,69878.0,69670.1,69726.9,995.3924,2026-03-12 08:00:00
1773303300000,69727.0,70112.1,69700.0,69763.8,2539.8245,2026-03-12 08:15:00
1773304200000,69763.8,69868.1,69663.0,69785.8,933.8463,2026-03-12 08:30:00
1773305100000,69785.8,69873.8,69727.4,69873.7,495.6976,2026-03-12 08:45:00
1773306000000,69873.8,69899.9,69646.0,69737.7,546.5821,2026-03-12 09:00:00
1773306900000,69737.8,69737.8,69531.0,69648.0,1205.5278,2026-03-12 09:15:00
1773307800000,69648.0,70298.0,69648.0,70233.2,1912.084,2026-03-12 09:30:00
1773308700000,70233.2,70368.5,69822.1,69919.3,1964.5353,2026-03-12 09:45:00
1773309600000,69919.3,70028.4,69822.0,69935.0,851.5018,2026-03-12 10:00:00
1773310500000,69934.9,70173.4,69911.1,70115.5,896.1774,2026-03-12 10:15:00
1773311400000,70115.5,70434.4,70101.8,70332.7,1701.7405,2026-03-12 10:30:00
1773312300000,70332.7,70499.8,70215.5,70373.3,1310.3802,2026-03-12 10:45:00
1773313200000,70373.4,70518.1,70328.8,70373.2,997.7653,2026-03-12 11:00:00
1773314100000,70373.2,70626.7,70338.1,70504.1,1070.2362,2026-03-12 11:15:00
